SE206,SE132,SE011,SE480,SE460,SE281,SE270,SE470,SE605,SE455,SE475,SE256,SE336,SE600,SE420,SE131,SE135,YEAR,SE375,SE136,SE380,SE025,CNTR_ID,SE446,COUNTRY,SE370,SE360,TF14,SE450,SE080,SE207,SE441
1093.0,1.1518766951000001,12586.37,108090.0,272.0,126321.0,398286.0,230.0,4584.0,90642.0,2612.0,47868.0,112681.0,4811.0,61950.0,458776.0,409815.0,2016,9280.0,43604.693451,6608.0,9.64,DE,195559.0,(DEU) Germany,108767.0,34628.0,(20) Specialist horticulture,96688.0,0.59,1852.8084373,396008.0
2.0,1.3564238275999998,5502.39,70915.0,0.0,31751.0,116902.0,2.0,6996.0,54314.0,38467.0,10833.0,38468.0,16494.0,55780.0,158569.0,147734.0,2016,8311.0,11203.760801,2367.0,13.34,DE,359189.0,(DEU) Germany,17320.0,18686.0,(35) Specialist wine,68131.0,0.0,616.58698371,490545.0
700.0,1.1825753579,7343.82,72536.0,412.0,32215.0,164612.0,530.0,9227.0,75186.0,8166.0,29689.0,44353.0,13264.0,40233.0,194666.0,164276.0,2016,6440.0,8471.1538794,4048.0,19.86,DE,439190.0,(DEU) Germany,48332.0,29222.0,(36) Specialist orchards - fruits,91077.0,1.06,658.07082151,610162.0
1828.0,1.2245039653,4061.78,51067.0,496.0,20373.0,77941.0,610.0,9969.0,34129.0,5141.0,14979.0,27571.0,9180.0,25323.0,95439.0,78632.0,2016,5442.0,3590.7097724,1408.0,22.31,DE,315516.0,(DEU) Germany,10817.0,12331.0,(38) Permanent crops combined,49155.0,1.47,1242.6298915999998,414633.0
199208.0,1.0422443943000002,4607.74,63174.0,72772.0,94238.0,232237.0,32830.0,34766.0,126329.0,4700.0,16118.0,67323.0,36161.0,43872.0,242048.0,26721.0,2016,14567.0,346.56871322,6607.0,77.63,DE,492731.0,(DEU) Germany,15751.0,33752.0,(45) Specialist milk,141119.0,115.75,1720.9725864,847462.0
77008.0,0.9397498437999999,3615.46,43420.0,8890.0,23268.0,104284.0,16095.0,39372.0,64602.0,1002.0,9859.0,38010.0,37940.0,31354.0,98001.0,11134.0,2016,8017.0,147.23253825,3284.0,76.11,DE,257482.0,(DEU) Germany,11602.0,20103.0,(48) Specialist sheep and goats,82552.0,44.33,1737.1976901,414489.0
75303.0,0.9053526626,3156.58,37154.0,21298.0,41876.0,120678.0,51908.0,30608.0,71572.0,1578.0,13225.0,40785.0,30022.0,16425.0,109256.0,20729.0,2016,9518.0,315.29287412,3719.0,66.18,DE,423509.0,(DEU) Germany,4869.0,19911.0,(49) Specialist cattle,73181.0,76.68,982.05375254,595413.0
368613.0,1.1182330942,4758.88,105454.0,47662.0,244418.0,419747.0,65934.0,29669.0,131859.0,3227.0,25678.0,79551.0,36249.0,81433.0,469375.0,75084.0,2016,26870.0,1033.7848619,8545.0,74.06,DE,572446.0,(DEU) Germany,20548.0,39815.0,(50) Specialist granivores,181347.0,305.9,1205.0114306,942822.0
18507.0,1.0549674705,6137.34,92690.0,4861.0,59169.0,204245.0,4405.0,30469.0,101509.0,8063.0,26564.0,57574.0,33149.0,40659.0,215472.0,170400.0,2016,18270.0,2050.0192838,3245.0,85.12,DE,606497.0,(DEU) Germany,33541.0,32446.0,(60) Mixed crops,73775.0,14.16,1307.4586820999998,817453.0
273465.0,1.0256160404999999,5469.01,98870.0,39485.0,206568.0,399426.0,82839.0,41232.0,134865.0,11910.0,67929.0,89792.0,43858.0,50874.0,409658.0,68264.0,2016,23818.0,718.27284095,6722.0,96.14,DE,550355.0,(DEU) Germany,34392.0,38135.0,(70) Mixed livestock,145855.0,226.54,1207.1587654,886951.0
151704.0,0.9313283108,5841.78,105487.0,29826.0,139840.0,348233.0,38315.0,57655.0,158101.0,15316.0,37542.0,85080.0,56666.0,30934.0,324319.0,135073.0,2016,28065.0,947.59783896,6993.0,145.13,DE,649826.0,(DEU) Germany,44362.0,43893.0,(80) Mixed crops and livestock,130558.0,119.22,1272.4824130000002,988895.0
71.0,0.8917833477,1353.77,4024.0,49.0,6723.0,21425.0,21.0,9613.0,30814.0,286.0,246.0,7347.0,9246.0,6942.0,19106.0,18788.0,2016,3390.0,1115.125882,7.0,18.28,EL,59457.0,(ELL) Greece,447.0,3510.0,(15) Specialist COP,6929.0,0.08,840.70446198,97249.0
78.0,0.9859888654000001,2292.8,5268.0,57.0,6650.0,23506.0,31.0,11233.0,37719.0,88.0,281.0,8547.0,10722.0,10413.0,23177.0,22818.0,2016,2806.0,1776.8776938,4.0,13.7,EL,76273.0,(ELL) Greece,1178.0,4321.0,(16) Specialist other fieldcrops,5903.0,0.11,692.9083829,119952.0
361.0,1.517025343,5400.77,6326.0,98.0,14816.0,39822.0,96.0,1621.0,17881.0,78.0,510.0,8308.0,855.0,21449.0,60411.0,59540.0,2016,917.0,24126.143492,9.0,2.94,EL,116574.0,(ELL) Greece,9580.0,6192.0,(20) Specialist horticulture,36188.0,0.22,1644.932454,170742.0
146.0,1.4028058923,2124.19,2431.0,21.0,3503.0,12472.0,24.0,3479.0,15331.0,1350.0,67.0,3589.0,3273.0,8299.0,17496.0,17283.0,2016,432.0,3678.3179945,0.0,5.21,EL,81981.0,(ELL) Greece,1243.0,3705.0,(35) Specialist wine,4295.0,0.03,1375.137853,101628.0
92.0,1.5904887012,2242.27,2803.0,12.0,2968.0,13377.0,32.0,2183.0,16185.0,79.0,781.0,3394.0,1675.0,9578.0,21277.0,20404.0,2016,442.0,5631.844686199999,0.0,3.91,EL,109390.0,(ELL) Greece,1997.0,4576.0,(36) Specialist orchards - fruits,5265.0,0.04,1780.7363151,130852.0
319.0,1.3981896619999998,1866.42,2295.0,131.0,1570.0,8114.0,135.0,3736.0,13147.0,1092.0,267.0,2298.0,3210.0,6460.0,11345.0,10760.0,2016,351.0,1994.2309200999998,1.0,5.55,EL,100532.0,(ELL) Greece,1189.0,2705.0,(37) Specialist olives,5323.0,0.22,1437.7550388,119132.0
1078.0,1.4943766481,2392.81,2847.0,457.0,2925.0,11467.0,281.0,4085.0,15609.0,523.0,236.0,3276.0,3410.0,9082.0,17136.0,15822.0,2016,275.0,2676.3816616999998,2.0,6.64,EL,112516.0,(ELL) Greece,1322.0,3667.0,(38) Permanent crops combined,7006.0,0.82,1287.1327722,135589.0
29020.0,1.3630293675,3647.44,4133.0,20593.0,14953.0,25189.0,3803.0,11234.0,16285.0,914.0,70.0,4680.0,10628.0,19805.0,34333.0,5243.0,2016,830.0,303.2938777,12.0,19.72,EL,47417.0,(ELL) Greece,1667.0,3046.0,(48) Specialist sheep and goats,15822.0,30.17,961.81611301,100136.0
18727.0,1.0002547928,2916.03,7869.0,29575.0,14743.0,23216.0,13258.0,19337.0,16145.0,347.0,53.0,4171.0,19146.0,19181.0,23222.0,4442.0,2016,619.0,224.07766761,41.0,20.24,EL,27980.0,(ELL) Greece,1176.0,2466.0,(49) Specialist cattle,19826.0,46.05,406.65758133,93525.0
209794.0,1.2803220765,3910.33,33422.0,9697.0,140090.0,165130.0,23628.0,1307.0,57779.0,33.0,0.0,11178.0,927.0,47504.0,211419.0,1625.0,2016,453.0,357.49673177,0.0,5.06,EL,25377.0,(ELL) Greece,2085.0,11323.0,(50) Specialist granivores,84072.0,101.26,2071.7468682999997,176925.0
957.0,1.1994684272,2667.08,4837.0,497.0,5369.0,17840.0,327.0,6010.0,23900.0,407.0,496.0,5536.0,5515.0,9084.0,21399.0,19946.0,2016,1237.0,1939.8182272,2.0,11.42,EL,86742.0,(ELL) Greece,1654.0,4041.0,(60) Mixed crops,7064.0,0.9,989.67719454,118203.0
13769.0,1.321618515,2483.71,3676.0,5841.0,7024.0,16319.0,8506.0,5935.0,17264.0,822.0,284.0,4177.0,5357.0,10637.0,21568.0,7514.0,2016,747.0,771.64610574,0.0,10.94,EL,55119.0,(ELL) Greece,808.0,3562.0,(80) Mixed crops and livestock,12025.0,8.61,1124.1646944,90248.0
274.0,1.1306496842,2033.92,90155.0,213.0,14957.0,39721.0,58.0,15319.0,18130.0,1722.0,869.0,13895.0,14981.0,19982.0,44911.0,43768.0,2016,4087.0,657.72908169,209.0,77.39,ES,202064.0,(ESP) Spain,2025.0,4549.0,(15) Specialist COP,12716.0,0.28,995.9904913999999,233122.0
1076.0,1.3444112028,2804.73,106062.0,460.0,21706.0,56266.0,148.0,15459.0,20275.0,1703.0,487.0,19738.0,15586.0,34783.0,75644.0,74082.0,2016,4492.0,1822.0198770999998,263.0,44.35,ES,204861.0,(ESP) Spain,5321.0,4746.0,(16) Specialist other fieldcrops,13351.0,0.45,2409.1965535,238947.0
21.0,1.5555929647,6546.73,156311.0,17.0,35695.0,103855.0,5.0,2268.0,18577.0,38.0,182.0,22132.0,4046.0,61609.0,161556.0,161353.0,2016,2513.0,22561.00077,621.0,7.51,ES,205479.0,(ESP) Spain,34435.0,8460.0,(20) Specialist horticulture,68457.0,0.03,655.53479602,292581.0
44.0,1.888456945,3023.46,85015.0,33.0,5587.0,24187.0,0.0,4885.0,8108.0,957.0,534.0,7303.0,5008.0,26299.0,45675.0,45097.0,2016,882.0,1941.2996585,117.0,26.3,ES,145417.0,(ESP) Spain,6803.0,3494.0,(35) Specialist wine,9592.0,0.04,1140.945535,163152.0
82.0,1.6029288288999999,3120.2,86106.0,45.0,9082.0,39517.0,24.0,6345.0,9912.0,491.0,1732.0,13627.0,6606.0,30318.0,63344.0,61529.0,2016,1004.0,3211.0186929,296.0,20.15,ES,185270.0,(ESP) Spain,12156.0,3352.0,(36) Specialist orchards - fruits,8782.0,0.07,1218.0591379,204011.0
290.0,1.5706931101,2414.04,66229.0,269.0,5822.0,30075.0,112.0,10657.0,25133.0,9.0,114.0,9357.0,10494.0,27602.0,47238.0,46834.0,2016,975.0,1864.3884619000003,122.0,25.37,ES,195554.0,(ESP) Spain,8774.0,5025.0,(37) Specialist olives,10953.0,0.27,1056.554025,231910.0
61.0,1.7348486702,2821.26,63326.0,32.0,4290.0,22464.0,108.0,7616.0,12517.0,30.0,411.0,7828.0,8436.0,24437.0,38972.0,38499.0,2016,519.0,1152.7930063,82.0,37.05,ES,195876.0,(ESP) Spain,5975.0,3770.0,(38) Permanent crops combined,6595.0,0.1,237.50612951,215021.0
148774.0,1.2069809535,3816.06,144414.0,78569.0,92576.0,134284.0,12806.0,20446.0,22688.0,3391.0,624.0,24129.0,20185.0,47918.0,162078.0,12679.0,2016,1980.0,421.38897547,461.0,32.28,ES,127692.0,(ESP) Spain,6675.0,8463.0,(45) Specialist milk,51697.0,82.49,1803.5834479000002,280646.0
70737.0,1.3660259331,3323.35,127848.0,43804.0,37552.0,60943.0,7941.0,16507.0,12948.0,877.0,800.0,10137.0,16323.0,38587.0,83249.0,11712.0,2016,2370.0,152.14534824,245.0,83.07,ES,104864.0,(ESP) Spain,6504.0,4134.0,(48) Specialist sheep and goats,27715.0,60.57,1167.8252722000002,189332.0
49635.0,1.2005872057,2737.2,78493.0,48096.0,30712.0,48249.0,23352.0,17342.0,12094.0,1720.0,535.0,7905.0,17683.0,27298.0,57927.0,7757.0,2016,2257.0,129.47541112,220.0,65.95,ES,140269.0,(ESP) Spain,3367.0,3788.0,(49) Specialist cattle,24301.0,60.79,816.43338605,224761.0
276511.0,1.3962133712,4164.55,230372.0,22694.0,150804.0,213820.0,53583.0,5990.0,21386.0,1986.0,1157.0,29322.0,7521.0,91689.0,298538.0,20871.0,2016,2892.0,829.4427985,1382.0,28.18,ES,112964.0,(ESP) Spain,17092.0,12329.0,(50) Specialist granivores,122702.0,426.11,648.92112797,279747.0
421.0,1.5608155542,3125.34,101514.0,311.0,14395.0,42954.0,153.0,10027.0,12903.0,679.0,361.0,13302.0,10272.0,34132.0,67043.0,66261.0,2016,1888.0,1623.8761401,96.0,47.51,ES,210995.0,(ESP) Spain,9233.0,4039.0,(60) Mixed crops,10969.0,0.35,1193.7190227,235178.0
157285.0,1.1941583214,5243.87,162138.0,86615.0,98441.0,157194.0,45963.0,32121.0,23564.0,2326.0,6905.0,25634.0,31760.0,61165.0,187715.0,23525.0,2016,4388.0,145.20607925,304.0,179.51,ES,434097.0,(ESP) Spain,19699.0,8727.0,(70) Mixed livestock,59473.0,197.44,796.63261087,603749.0
35454.0,1.3408746107,2885.32,102806.0,21333.0,26467.0,52039.0,10737.0,16781.0,16602.0,1909.0,1532.0,11786.0,16959.0,34616.0,69778.0,32793.0,2016,2846.0,455.59185422,239.0,80.84,ES,182296.0,(ESP) Spain,5378.0,5323.0,(80) Mixed crops and livestock,22579.0,31.28,1001.3513042999999,242810.0
531.0,0.7454324834999999,3371.1,80282.0,372.0,57275.0,155889.0,530.0,36149.0,144698.0,22670.0,23180.0,48299.0,35603.0,-1188.0,116204.0,92493.0,2016,6851.0,433.56132511,3849.0,231.63,EE,113934.0,(EST) Estonia,14696.0,24919.0,(15) Specialist COP,45998.0,1.15,431.58530763,318654.0
610.0,0.9337267835999999,2128.87,19836.0,506.0,14209.0,40975.0,299.0,8334.0,23101.0,10576.0,9240.0,13419.0,8525.0,6298.0,38259.0,28410.0,2016,2381.0,533.16688436,436.0,59.51,EE,53432.0,(EST) Estonia,4928.0,5602.0,(16) Specialist other fieldcrops,21086.0,0.5,1211.4929664000001,100036.0
51.0,0.9781890788,3820.23,16943.0,0.0,17580.0,49826.0,37.0,2894.0,22028.0,20891.0,6819.0,12670.0,3092.0,3204.0,48740.0,41870.0,2016,1142.0,6666.3216304,1389.0,11.23,EE,33739.0,(EST) Estonia,10346.0,6701.0,(20) Specialist horticulture,20702.0,0.01,1034.4827586000001,77529.0
211944.0,0.8288799365999999,10801.22,91473.0,82172.0,193482.0,396760.0,29123.0,43070.0,129748.0,49470.0,26242.0,78173.0,41493.0,-24810.0,328867.0,90680.0,2016,8315.0,389.36566956,7043.0,238.33,EE,114123.0,(EST) Estonia,66767.0,42980.0,(45) Specialist milk,258343.0,144.39,1467.8856511,595515.0
4224.0,0.6977448594,2152.42,5306.0,4643.0,6113.0,16538.0,5287.0,7658.0,11860.0,2908.0,2723.0,5893.0,7564.0,2915.0,11539.0,4592.0,2016,594.0,114.73881548,226.0,44.37,EE,26323.0,(EST) Estonia,836.0,2876.0,(48) Specialist sheep and goats,11385.0,12.68,333.13408169,54211.0
15281.0,0.6827363087,2896.56,18329.0,19905.0,22008.0,50461.0,12672.0,18839.0,35524.0,9424.0,4227.0,13885.0,18498.0,3400.0,34452.0,14943.0,2016,1777.0,148.14362148,608.0,103.47,EE,34894.0,(EST) Estonia,4234.0,7949.0,(49) Specialist cattle,24342.0,38.41,397.83487254,114740.0
375115.0,0.9815786529,9677.4,133407.0,29778.0,272798.0,432242.0,95928.0,17062.0,171045.0,19304.0,25093.0,53742.0,16224.0,12722.0,424280.0,24072.0,2016,1636.0,441.0440472,4176.0,57.54,EE,20921.0,(EST) Estonia,62781.0,37109.0,(50) Specialist granivores,264476.0,446.76,839.64100035,489463.0
37897.0,0.7988498204000001,4239.14,45077.0,13153.0,61024.0,131655.0,12608.0,20377.0,60348.0,18872.0,18710.0,32087.0,20190.0,-4901.0,105173.0,48566.0,2016,3323.0,429.47278113,2239.0,118.86,EE,60487.0,(EST) Estonia,15011.0,17971.0,(80) Mixed crops and livestock,51443.0,37.63,915.85853284,205432.0
6335.0,0.7730316314,2191.93,98436.0,6232.0,60597.0,161673.0,4601.0,31992.0,83513.0,25551.0,12689.0,46307.0,29653.0,-6951.0,124978.0,105954.0,2016,15845.0,873.53264584,3215.0,126.26,FR,87563.0,(FRA) France,3566.0,32143.0,(15) Specialist COP,23730.0,8.27,763.77334228,211389.0
8892.0,0.9992646279,3673.55,138461.0,8130.0,81196.0,242159.0,6067.0,32289.0,110179.0,41725.0,19395.0,70522.0,29057.0,29521.0,241981.0,213693.0,2016,21612.0,2119.0309018,4755.0,103.58,FR,103984.0,(FRA) France,20993.0,43081.0,(16) Specialist other fieldcrops,56736.0,10.87,794.54667384,306047.0
297.0,1.2056692596,6373.7,92915.0,114.0,61609.0,227478.0,99.0,5943.0,41940.0,13705.0,7548.0,75202.0,4385.0,54476.0,274264.0,266418.0,2016,4203.0,33108.959439,2671.0,9.87,FR,34697.0,(FRA) France,57391.0,26402.0,(20) Specialist horticulture,69088.0,0.25,1086.6511793,150161.0
239.0,1.3265185676,4368.19,107013.0,301.0,23129.0,175832.0,250.0,3298.0,55812.0,268623.0,7830.0,66876.0,157.0,60496.0,233244.0,225175.0,2016,20789.0,10255.002652,3601.0,23.66,FR,126197.0,(FRA) France,35924.0,25512.0,(35) Specialist wine,58008.0,0.45,514.5855862,247309.0
801.0,1.1169164440000001,7177.57,138280.0,1060.0,38530.0,204004.0,383.0,25589.0,48662.0,18240.0,22761.0,71401.0,23937.0,51475.0,227856.0,204293.0,2016,7732.0,7840.139495300001,2476.0,27.54,FR,62616.0,(FRA) France,58193.0,25672.0,(36) Specialist orchards - fruits,36025.0,1.55,503.0480664,159006.0
16.0,1.150048279,6833.41,125558.0,0.0,36906.0,203075.0,28.0,13425.0,52065.0,45453.0,24398.0,69094.0,11792.0,45822.0,233546.0,209133.0,2016,11251.0,6636.2559366000005,2350.0,34.43,FR,73332.0,(FRA) France,59096.0,24378.0,(38) Permanent crops combined,62420.0,0.07,214.82697708,193826.0
173892.0,0.9525111429,3116.53,87538.0,83112.0,72901.0,208079.0,38355.0,34777.0,90960.0,15063.0,6252.0,71290.0,32932.0,24727.0,198197.0,18054.0,2016,12715.0,185.42505549999998,5821.0,97.52,FR,34844.0,(FRA) France,4888.0,40464.0,(45) Specialist milk,114673.0,113.97,1525.7881909000002,336243.0
86991.0,0.8856830065000001,2463.47,77073.0,42777.0,43251.0,109364.0,12531.0,39531.0,52772.0,4267.0,2799.0,35483.0,38532.0,26530.0,96862.0,7071.0,2016,5196.0,83.658438522,2175.0,84.64,FR,32015.0,(FRA) France,2742.0,20517.0,(48) Specialist sheep and goats,48077.0,56.86,1530.0459369999999,178626.0
90837.0,0.8201904529,2353.4,77553.0,110664.0,40615.0,126244.0,65354.0,45892.0,66534.0,7092.0,3840.0,43687.0,44531.0,23067.0,103544.0,8868.0,2016,10083.0,79.80253220600001,3090.0,111.4,FR,50157.0,(FRA) France,2089.0,26680.0,(49) Specialist cattle,57689.0,124.77,728.03255351,289579.0
392309.0,1.0756406336,3204.29,89417.0,30586.0,248453.0,403712.0,74174.0,16281.0,79503.0,10593.0,8420.0,81140.0,14148.0,46559.0,434249.0,33521.0,2016,9203.0,701.68301821,8323.0,48.66,FR,32327.0,(FRA) France,15711.0,40882.0,(50) Specialist granivores,146157.0,433.65,904.66283235,301849.0
8282.0,1.0448101809,3782.58,95852.0,7337.0,54251.0,164982.0,5640.0,20420.0,55794.0,44162.0,11144.0,53388.0,18473.0,27128.0,172375.0,152949.0,2016,9762.0,2487.890203,3037.0,64.4,FR,59543.0,(FRA) France,20475.0,24069.0,(60) Mixed crops,36572.0,10.95,756.45768226,171279.0
242868.0,1.0038538377,3400.88,91732.0,86011.0,128029.0,280700.0,59850.0,34672.0,93926.0,15743.0,10141.0,83771.0,32535.0,36085.0,281782.0,28772.0,2016,12909.0,303.21424797,7065.0,95.11,FR,41958.0,(FRA) France,6446.0,42481.0,(70) Mixed livestock,118803.0,240.58,1009.5200327,358043.0
101283.0,0.8620808239,2981.34,101275.0,64986.0,79291.0,215716.0,40421.0,40545.0,95331.0,21968.0,12562.0,66275.0,38296.0,9495.0,185964.0,72119.0,2016,15816.0,582.31315217,5113.0,125.31,FR,60688.0,(FRA) France,8003.0,41218.0,(80) Mixed crops and livestock,73080.0,97.21,1015.3451772,306444.0
3855.0,1.0765400815000001,4043.8,51618.0,2154.0,19449.0,56484.0,1255.0,15517.0,37873.0,19223.0,408.0,7613.0,14688.0,19159.0,60808.0,56545.0,2016,3016.0,988.27900498,2905.0,58.26,HR,53005.0,(HRV) Croatia,19158.0,4343.0,(15) Specialist COP,17311.0,5.08,758.44993122,110351.0
1248.0,1.2630627095,3175.36,3428.0,415.0,11599.0,23783.0,306.0,6139.0,26565.0,3342.0,957.0,5233.0,5122.0,11782.0,30040.0,27834.0,2016,1253.0,1643.7247377,184.0,17.46,HR,48270.0,(HRV) Croatia,1754.0,3762.0,(16) Specialist other fieldcrops,25823.0,1.26,987.86756341,101088.0
663.0,1.0824250712999999,4341.64,3799.0,127.0,13794.0,33126.0,185.0,1075.0,13695.0,1427.0,168.0,6951.0,514.0,3845.0,35856.0,35025.0,2016,151.0,9605.907073999999,79.0,4.03,HR,81253.0,(HRV) Croatia,5971.0,6179.0,(20) Specialist horticulture,67076.0,0.47,1408.1991709000001,162224.0
336.0,1.3662223822,3139.48,7713.0,182.0,5631.0,20303.0,55.0,1929.0,25624.0,16167.0,127.0,3250.0,1069.0,9388.0,27738.0,27275.0,2016,117.0,6556.9983204,792.0,4.46,HR,96160.0,(HRV) Croatia,2874.0,7638.0,(35) Specialist wine,70501.0,0.45,750.73117971,192489.0
67.0,0.968595653,3113.56,3957.0,6.0,5073.0,25313.0,70.0,3553.0,18643.0,656.0,2794.0,3929.0,2802.0,2265.0,24518.0,21657.0,2016,158.0,3570.5404560999996,226.0,6.66,HR,192882.0,(HRV) Croatia,4819.0,11106.0,(36) Specialist orchards - fruits,30876.0,0.15,439.61393514,242407.0
417.0,0.8259302573999999,2777.12,3900.0,185.0,2545.0,18475.0,48.0,3193.0,12464.0,6575.0,1240.0,2350.0,3152.0,-64.0,15259.0,13602.0,2016,48.0,2743.1969764,200.0,5.0,HR,646747.0,(HRV) Croatia,1475.0,11858.0,(37) Specialist olives,27081.0,0.35,1204.7014388,686519.0
24187.0,1.1030920749,3664.44,2630.0,12252.0,23501.0,36023.0,3980.0,9844.0,30767.0,7937.0,66.0,4889.0,8896.0,13157.0,39736.0,15483.0,2016,510.0,839.78605498,394.0,18.8,HR,69773.0,(HRV) Croatia,1996.0,4733.0,(45) Specialist milk,40472.0,17.02,1421.1904236,153281.0
14744.0,1.2276606773999998,3410.42,1716.0,9059.0,12969.0,19597.0,3962.0,8396.0,12453.0,2641.0,212.0,2598.0,7866.0,12376.0,24059.0,9103.0,2016,392.0,346.92761547,191.0,26.39,HR,120480.0,(HRV) Croatia,781.0,2666.0,(48) Specialist sheep and goats,33746.0,13.22,1115.358593,175744.0
14909.0,1.0947592749,3196.42,3040.0,15969.0,16253.0,25673.0,9623.0,10274.0,25264.0,5079.0,284.0,4043.0,9462.0,11992.0,28105.0,12913.0,2016,482.0,500.67171951,121.0,26.23,HR,40138.0,(HRV) Croatia,800.0,3973.0,(49) Specialist cattle,38245.0,23.97,621.85157361,119628.0
78018.0,1.2818086217,3584.71,29058.0,2913.0,42172.0,66604.0,5589.0,3292.0,35925.0,2365.0,1268.0,8921.0,1997.0,20767.0,85374.0,6087.0,2016,658.0,831.55918769,961.0,8.39,HR,31467.0,(HRV) Croatia,5293.0,8599.0,(50) Specialist granivores,124869.0,81.73,954.57748491,195202.0
1235.0,1.3363414706999999,2814.93,828.0,230.0,4315.0,10895.0,153.0,2710.0,9928.0,1985.0,70.0,2533.0,2478.0,6997.0,14559.0,13254.0,2016,226.0,1903.3895906,36.0,7.59,HR,58773.0,(HRV) Croatia,1309.0,2475.0,(60) Mixed crops,25147.0,0.9,1367.2238807,94106.0
10206.0,1.0843558964,2832.68,917.0,3351.0,9657.0,14842.0,4441.0,3319.0,13259.0,3234.0,175.0,2337.0,3070.0,4322.0,16094.0,5713.0,2016,132.0,686.82483985,29.0,8.85,HR,35446.0,(HRV) Croatia,244.0,2444.0,(70) Mixed livestock,23880.0,10.9,936.12495029,76003.0
6281.0,1.0919713228,2579.67,751.0,2224.0,7593.0,12517.0,2100.0,3390.0,13115.0,2647.0,117.0,2121.0,3178.0,4833.0,13668.0,7270.0,2016,341.0,795.30152729,56.0,9.54,HR,36217.0,(HRV) Croatia,253.0,2153.0,(80) Mixed crops and livestock,19560.0,5.67,1065.9867062,71118.0
1262.0,1.1311026043999999,2479.13,61442.0,662.0,24752.0,60159.0,741.0,17667.0,44695.0,10642.0,12190.0,18207.0,16759.0,24460.0,68047.0,54595.0,2016,4978.0,872.32071727,483.0,64.52,HU,74294.0,(HUN) Hungary,5617.0,6123.0,(15) Specialist COP,19564.0,2.02,620.28276218,139277.0
1771.0,1.1775129067,3627.28,49211.0,1136.0,18604.0,47244.0,811.0,14241.0,30284.0,9168.0,8314.0,14195.0,13602.0,21972.0,55630.0,45545.0,2016,3249.0,1036.9352989,324.0,45.93,HU,58598.0,(HUN) Hungary,6469.0,4403.0,(16) Specialist other fieldcrops,12722.0,2.61,658.79411244,102746.0
144.0,1.3336165920999998,5535.31,54755.0,15.0,24552.0,61264.0,76.0,3009.0,27080.0,6001.0,7754.0,14345.0,2450.0,22886.0,81702.0,73804.0,2016,1407.0,9373.7901284,272.0,8.71,HU,18640.0,(HUN) Hungary,12460.0,8227.0,(20) Specialist horticulture,61025.0,0.12,574.31152156,107319.0
21.0,1.2862544253000001,5517.67,66644.0,0.0,15092.0,52218.0,10.0,4897.0,36506.0,34809.0,21115.0,11835.0,4283.0,19112.0,67165.0,46029.0,2016,811.0,4569.6872236,538.0,10.39,HU,57450.0,(HUN) Hungary,13829.0,10112.0,(35) Specialist wine,65538.0,0.03,819.8146598,160295.0
80.0,1.0325254336,3350.05,23447.0,7.0,7848.0,25462.0,33.0,8707.0,18121.0,1520.0,2104.0,6579.0,8380.0,9181.0,26290.0,24106.0,2016,335.0,2089.2560582,151.0,12.79,HU,47432.0,(HUN) Hungary,5897.0,4652.0,(36) Specialist orchards - fruits,12315.0,0.03,1359.5533818,77906.0
110283.0,0.8808540892,7943.51,79588.0,52955.0,105188.0,205990.0,19986.0,54659.0,52192.0,27722.0,18363.0,43190.0,52296.0,27718.0,181447.0,52802.0,2016,7986.0,629.25328394,1763.0,85.38,HU,34692.0,(HUN) Hungary,34488.0,13376.0,(45) Specialist milk,94645.0,78.4,1406.6377803,234698.0
12105.0,0.9409624809,2893.37,28235.0,14785.0,11407.0,20905.0,4966.0,17323.0,11072.0,5354.0,58.0,4957.0,16309.0,14994.0,19671.0,7508.0,2016,1240.0,165.90832515,27.0,45.97,HU,32718.0,(HUN) Hungary,1699.0,1576.0,(48) Specialist sheep and goats,13183.0,24.06,503.13857654,71758.0
22234.0,0.8253537381,2778.6,39645.0,26436.0,24307.0,43854.0,13709.0,27514.0,29326.0,6377.0,1407.0,8105.0,26718.0,18801.0,36195.0,12555.0,2016,3895.0,221.75684054,256.0,57.08,HU,35882.0,(HUN) Hungary,2843.0,4448.0,(49) Specialist cattle,30944.0,37.99,585.27805831,122588.0
177549.0,1.0390273958,5212.13,79327.0,6367.0,153535.0,203041.0,33394.0,17923.0,52625.0,7792.0,22820.0,19402.0,16213.0,24048.0,210965.0,10595.0,2016,3049.0,820.90122277,886.0,13.36,HU,13166.0,(HUN) Hungary,16366.0,9802.0,(50) Specialist granivores,101094.0,162.43,1093.0749257000002,173428.0
1145.0,1.1720001262000002,3313.1,35685.0,945.0,12227.0,33250.0,792.0,11910.0,19951.0,4846.0,3179.0,10050.0,11471.0,17112.0,38969.0,34645.0,2016,1487.0,1239.712192,151.0,29.18,HU,54081.0,(HUN) Hungary,5504.0,3831.0,(60) Mixed crops,11292.0,1.97,542.27715478,86277.0
52479.0,0.9124221999,4147.22,33057.0,15342.0,59282.0,103119.0,17272.0,21313.0,31290.0,10091.0,17666.0,18921.0,19597.0,10463.0,94088.0,23943.0,2016,3110.0,730.15452272,765.0,33.59,HU,28175.0,(HUN) Hungary,12692.0,8349.0,(70) Mixed livestock,52272.0,59.72,878.77553741,127097.0
